code,start_stamp
EMAN,948430800
EMI,917499600
EMJ,1043384400
ENSV,852699600
ENX,1030507200
EPM,853131600
ERC,1056513600
ERH,1083124800
ESP,700808400
ESTE,766641600
EVBN,1018929600
EVI,638514000
EVJ,917413200
EVM,1030507200
EVO,917499600
EVP,917413200
EVV,1055304000
EVY,917413200
FAX,571467600
FCO,700376400
FPP,1127188800
FRD,700808400
FSI,939700800
FSP,1117684800
FTF,1062648000
GBR,733122000
GGN,1112072400
GLO,1146542400
GLOW,803534400
GLQ,1114574400
GLU,1085544000
GLV,1090987200
GMO,1108616400
GORO,1158206400
GPL,1149048000
GRC,322117200
GRF,1074834000
GSAT,1396584000
GSB,1063080000
GSS,1001476800
GST,1136437200
GSV,1339128000
GTE,1135141200
GV,325486800
GVP,806817600
HCHC,1247457600
HEB,837144000
HH,-441831600
HMG,808718400
HNW,1180497600
HRT,-441831600
HTM,1171947600
HUSA,1011675600
IAF,572763600
IBIO,1219118400
IDI,-441831600
IEC,729493200
IF,1005714000
IGC,1148443200
IHT,567838800
IMH,816930000
IMO,521870400
IMUC,1165986000
INFU,1198731600
INS,808718400
INTT,866520000
INUV,902203200
IPB,1074574800
IRT,1376366400
ISDR,1201064400
ISL,719812800
ISR,1131598800
ITI,757659600
JOB,700808400
JRS,1006146000
KIQ,832910400
LAQ,648878400
LBY,740376000
LGL,322117200
LIQT,1314763200
LNG,765432000
LODE,1279684800
LOV,1139893200
LTS,935553600
MAB,1043384400
MCF,765432000
MHE,808718400
MHH,1227070800
MIW,1043384400
MMV,917413200
MOC,720075600
MSN,788590800
MVF,635662800
MXC,857538000
MZA,760770000
NBH,1035259200
NBO,1033012800
NBW,1035259200
NBY,1193371200
NCB,1240891200
NEN,808718400
NG,1070514000
NGD,1100754000
NHC,538117200
NHS,1059451200
NJV,1240891200
NML,1364270400
NMZ,1069304400
NNVC,1130299200
NOG,1176436800
NOM,738388800
NPN,1240891200
NRO,1067403600
NSPR,1302580800
NSU,1040274000
NTIP,1069650000
NTN,719467200
NVG,1031803200
NVX,-441831600
NXK,-441831600
NXZ,-441831600
NYH,1038286800
NYV,1240891200
NZF,1002081600
OESX,1198040400
OGEN,1077685200
ONP,1191211200
ONVO,1329195600
ORM,1372651200
PARR,1346817600
PBM,-441831600
PED,1051848000
PFNX,1406174400
PHF,-441831600
PLG,1131598800
PLM,971323200
PLX,895204800
PVCT,853304400
PW,322117200
PZG,1147060800
QRM,1200027600
RBY,-441831600
RCG,832132800
REED,1177992000
REI,1176177600
RIC,-441831600
RIF,1148616000
RLGT,1162357200
RNN,1131598800
ROX,1144382400
RVP,988948800
RWC,276235200
SARA,1138597200
SBI,700808400
SDPI,1400817600
SEB,322117200
SGA,750398400
SGB,841377600
SIF,322117200
SIM,808718400
SKY,378622800
SPP,-441831600
SSN,1199682000
SSY,638427600
STRP,1374638400
SVBL,924494400
SVLC,-441831600
SVT,105249600
SYN,1166418000
TAS,-441831600
TAT,1176091200
TGB,770529600
TGC,914821200
TGD,-441831600
THM,1177992000
TIK,929073600
TIS,1121400000
TLR,-441831600
TMP,638600400
TOF,-441831600
TRX,1115870400
TRXC,681451200
TXMD,1513573200
UAMY,951368400
UEC,1175745600
UQM,970459200
URG,1216958400
UTG,1077685200
UUU,808718400
UUUU,1174276800
UWN,925704000
VCF,808718400
VFL,808718400
VGZ,641448000
VHC,933307200
VII,322117200
VISI,322117200
VKI,808718400
VMM,730098000
WGA,-441831600
WRN,1148011200
WTT,738216000
WYY,895550400
XPL,1157515200
XXII,1296018000
YUMA,322117200
ZBB,-441831600
AAC,1405656000
AAN,405234000
AAP,1007010000
AAT,1294894800
AAV,1080709200
AB,576993600
ABB,986529600
ABBV,1357102800
ABC,796968000
ABEV,857538000
ABG,1016686800
ABM,322117200
ABR,1081310400
ABRN,1400126400
ABT,322117200
ABX,476341200
ACC,1092628800
ACH,1008046800
ACM,1178769600
ACN,995515200
ACP,1296104400
ACRE,1335499200
ACT,1513141200
ADC,766382400
ADM,322117200
ADS,992577600
ADX,322117200
AEB,1512363600
AED,1132722000
AEE,883717200
AEG,488779200
AEH,1118808000
AEK,1328590800
AEL,1070514000
AEM,322117200
AEO,766296000
AEP,104400
AER,1164085200
AES,677908800
AET,221115600
AFB,1012280400
AFC,1176782400
AFG,322117200
AFGE,1411531200
AFL,322117200
AFSD,1348718400
AFT,1298610000
AG,1164690000
AGC,1180065600
AGCO,703396800
AGD,1153972800
AGI,1234501200
AGM,760856400
AGN,614491200
AGO,1082692800
AGRO,1296190800
AIV,774849600
AIW,1367812800
AIY,1372219200
AIZ,1075957200
AJG,456552000
AKP,1012280400
AKR,738475200
AKS,765003600
AL,1303185600
ALB,761893200
ALDW,1353387600
ALE,105249600
ALEX,1339646400
ALG,732517200
ALK,322117200
ALL,739080000
ALLE,1384750800
ALLY,1390885200
ALSN,1331784000
ALU,-441831600
ALV,862200000
ALX,322117200
AM,1415163600
AMBR,1395374400
AMC,1387342800
AME,459057600
AMG,880088400
AMH,1375329600
AMID,1311739200
AMP,1126756800
AMRC,1279771200
AMT,888555600
AMTD,857451600
AMTG,-441831600
AMX,981954000
AN,642398400
ANET,1402027200
ANF,843710400
ANFI,1349928000
ANH,889678800
AOI,796881600
AON,328766400
AOS,433742400
AP,322117200
APA,295588800
APAM,1362632400
APB,546235200
APC,526536000
APD,322117200
APF,1514264400
APH,689576400
APO,1301457600
APU,797659200
AR,1381377600
ARC,1107493200
ARCO,1302753600
ARDC,1354078800
ARE,864792000
ARES,1399003200
ARI,1253764800
ARL,388213200
ARMK,1386824400
ARPI,-441831600
ARR,1196658000
ARW,322117200
ASA,252651600
ASB,322117200
ASC,1375329600
ASG,510469200
ASGN,717134400
ASH,322117200
ASPN,1402632000
ASR,970113600
ASX,970459200
AT,1259816400
ATEN,1395374400
ATHM,1386738000
ATO,441435600
ATR,735537600
ATTO,1412222400
ATU,964411200
ATV,1178164800
AU,902289600
AUO,1022126400
AUY,1073883600
AVA,322117200
AVAL,1411444800
AVB,763362000
AVD,541746000
AVH,1383714000
AVK,1051675200
AVP,76219200
AVT,105249600
AVX,808459200
AVY,322117200
AWF,743745600
AWI,1161144000
AWK,1208923200
AWP,1177560000
AWR,322117200
AXE,459057600
AXL,917586000
AXS,1057032000
AXTA,1415768400
AYI,1007355600
AYR,1155009600
AZN,737179200
AZO,670568400
AZZ,322117200
B,322117200
BA,-252356400
BABA,1411099200
BAC,322117200
BAF,1035867600
BAH,1290056400
BAK,916203600
BAP,814593600
BAS,1134104400
BAX,373006800
BBD,1028260800
BBDO,1331611200
BBF,996206400
BBG,1102654800
BBK,1019793600
BBL,1056513600
BBN,1283140800
BBT,322203600
BBVA,598165200
BBW,1098936000
BBX,826606800
BBY,482648400
BC,378622800
BCC,1360126800
BCE,406184400
BCEI,1323925200
BCH,1028260800
BCO,820645200
BCR,322117200
BCRH,1383714000
BCS,526622400
BCX,1301371200
BDC,754117200
BDJ,1125374400
BDN,522561600
BDX,322117200
BEL,946875600
BEN,433137600
BEP,1132030800
BERY,1349323200
BFAM,1359090000
BFK,996206400
BFO,1514264400
BFR,754117200
BFS,745732800
BFZ,996206400
BG,996724800
BGB,1348632000
BGC,863755200
BGH,1351224000
BGR,1103778000
BGS,1179892800
BGT,1093838400
BGY,1180065600
BH,322117200
BHE,646459200
BHK,1006923600
BHLB,962164800
BHP,322117200
BID,579499200
BIF,322117200
BIG,488088000
BIO,320475600
BIOA,1368158400
BIP,1199941200
BIT,1361854800
BITA,1290056400
BJZ,1007960400
BK,105249600
BKD,1132635600
BKE,705297600
BKH,322117200
BKK,1064808000
BKN,730098000
BKS,749188800
BKT,585547200
BLH,1008306000
BLK,938750400
BLL,322117200
BLW,1059451200
BLX,717307200
BMA,1143435600
BME,1112072400
BMI,322117200
BMO,783230400
BNJ,996206400
BNS,937195200
BNY,996206400
BOE,1117080000
BOH,322117200
BOOT,765777600
BORN,1276228800
BOX,1421989200
BP,221115600
BPI,1239768000
BPK,1514264400
BPL,535093200
BPT,611899200
BPY,1513659600
BQH,1019793600
BR,1175486400
BRC,463377600
BRFS,972014400
BRO,350715600
BRS,638427600
BRSS,1369281600
BRT,105249600
BRX,1383105600
BSBR,1254888000
BSD,935553600
BSE,1035867600
BSL,1274846400
BSMX,1348632000
BST,946875600
BSX,706248000
BT,470898000
BTA,1141016400
BTE,1144036800
BTO,777009600
BTT,1346299200
BTU,1491192000
BTZ,1166763600
BUD,1246420800
BWA,745214400
BWG,1332907200
BWP,1131598800
BX,1182484800
BXC,1103000400
BXE,1131339600
BXMT,346914000
BXMX,1098849600
BXP,866606400
BXS,498283200
BYD,750657600
BYM,1514264400
BZH,761979600
C,221115600
CACI,322117200
CAE,821250000
CAF,1159416000
CAG,322117200
CAH,428817600
CAJ,322117200
CALX,1269403200
CAPL,1351137600
CAT,-252356400
CATO,546062400
CB,463377600
CBB,322117200
CBD,826261200
CBG,1086840000
CBI,859438800
CBK,702018000
CBL,751780800
CBM,559281600
CBO,1506312000
CBPX,1391576400
CBS,1133758800
CBT,342248400
CBZ,798955200
CCC,549604800
CCE,533192400
CCI,903412800
CCJ,826779600
CCK,322117200
CCL,554097600
CCM,1260507600
CCO,1131944400
CCS,1403064000
CCU,717307200
CCV,1355115600
CCZ,943419600
CDE,322117200
CDR,535179600
CE,1106283600
CEA,855032400
CEB,-441831600
CEE,636181200
CEL,1170824400
CEN,1380168000
CEO,983250000
CEQP,996120000
CF,1123732800
CFG,1411531200
CFR,322117200
CFX,1210219200
CGA,1208318400
CGG,862977600
CGI,759128400
CHA,1037250000
CHD,322117200
CHE,105249600
CHGG,1384318800
CHH,845438400
CHL,877492800
CHMI,1380859200
CHMT,-441831600
CHN,710740800
CHS,732949200
CHSP,1264482000
CHT,1058500800
CHU,961560000
CI,386398800
CIA,344754000
CIB,806731200
CIE,1260939600
CIEN,855291600
CIF,1512363600
CIG,848293200
CII,1085544000
CIM,1196312400
CIO,1397534400
CIR,940219200
CIT,1260421200
CIVI,1410926400
CKH,724568400
CKP,-441831600
CL,221115600
CLB,811656000
CLC,-441831600
CLD,1258693200
CLDT,1271390400
CLF,322117200
CLGX,627714000
CLH,564728400
CLI,777787200
CLR,1179201600
CLS,899179200
CLW,1228453200
CLX,322117200
CM,879397200
CMA,322117200
CMC,322117200
CMCM,1399521600
CMG,1138251600
CMO,494740800
CMP,1071205200
CMRE,1288843200
CMS,322117200
CMU,543128400
CNA,322117200
CNC,1008219600
CNHI,1380513600
CNI,848984400
CNK,1177387200
CNL,-441831600
CNNX,1411617600
CNO,1063166400
CNQ,965016000
CNS,1092628800
CNX,925444800
CO,1178683200
CODI,1147924800
COF,784962000
COG,634453200
COH,-441831600
COL,992577600
COO,411973200
COP,378622800
COR,1285214400
CORR,1170392400
COT,708667200
COTY,1371096000
COUP,1475726400
CP,441608400
CPA,1134622800
CPAC,1512709200
CPB,322117200
CPE,638427600
CPF,557121600
CPG,1153368000
CPK,322117200
CPL,1096430400
CPN,1199941200
CPS,1274932800
CPT,743313600
CR,322117200
CRC,703396800
CRT,1514264400
CRY,729493200
CS,800596800
CSC,-441831600
CSG,-441831600
CSL,322117200
CSLT,1394769600
CSS,401342400
CSTM,1369281600
CSU,878274000
CSV,839563200
CSX,342075600
CTB,322203600
CTL,322117200
CTLT,1406779200
CTQ,-441831600
CTR,1343966400
CTS,322117200
CTT,1386824400
CTU,1343966400
CTV,1141621200
CTW,1336622400
CTX,858920400
CTY,1369368000
CUB,322117200
CUBE,1098417600
CUBI,1331697600
CUBS,1375416000
CUDA,1383714000
CUK,972273600
CUZ,322117200
CVA,660459600
CVD,-441831600
CVG,902980800
CVI,1193112000
CVO,811742400
CVRR,1358398800
CVS,322117200
CVX,104400
CW,322117200
CWT,322117200
CX,937368000
CXE,603694800
CXH,1512709200
CXO,1186113600
CXP,1381377600
CXW,868939200
CYD,787554000
CYH,960523200
CYS,1245124800
CZZ,1188878400
D,322117200
DAC,1160971200
DAL,1178164800
DAN,1199250000
DANG,-441831600
DAR,779083200
DATA,1368763200
DB,848293200
DBD,378622800
DBL,1327640400
DCI,322117200
DCM,930715200
DCO,105249600
DCT,1165986000
DD,-441831600
DDE,1016514000
DDF,732517200
DDR,728629200
DDS,322117200
DDT,908337600
DE,76219200
DECK,750657600
DEI,1161748800
DEL,850366800
DEO,668926800
DEX,1185422400
DF,829713600
DFP,1369368000
DFS,1181793600
DG,1258088400
DGX,850798800
DHF,893649600
DHG,1164603600
DHI,707716800
DHR,322117200
DHT,1129176000
DHX,1185422400
DIAX,1417582800
DIN,679291200
DIS,-252356400
DK,1146715200
DKL,1351828800
DKS,1034740800
DKT,1209960000
DL,1217390400
DLB,1108616400
DLNG,1384318800
DLPH,1321506000
DLR,1099022400
DLX,322117200
DM,1413345600
DMB,1366948800
DMO,1266987600
DNOW,1400558400
DNP,538203600
DNR,810360000
DO,813384000
DOC,1374206400
DOOR,1248408000
DOV,322117200
DPG,1312171200
DPLO,1412913600
DPM,-441831600
DPS,1210132800
DPZ,1089691200
DQ,1286424000
DRD,769060800
DRH,1117080000
DRI,799992000
DRII,-441831600
DRL,-441831600
DRQ,877579200
DSE,1403755200
DSL,1366948800
DSM,627714000
DST,815202000
DSU,891234000
DSW,1120017600
DSX,1111554000
DTE,104400
DTF,690786000
DTK,1202965200
DTQ,1349236800
DUC,1512363600
DUK,322117200
DUKH,1358312400
DVA,815115600
DVD,1514264400
DVN,490852800
DX,571467600
E,817534800
EAB,1355806800
EAE,1370491200
EARN,1367380800
EAT,442213200
EBF,322117200
EBR,1227070800
EBS,1163566800
EC,1221710400
ECA,1018238400
ECL,322117200
ECR,1403236800
ECT,1277956800
ED,104400
EDD,1177387200
EDF,1293426000
EDI,1351224000
EDN,1177560000
EDR,1106715600
EDU,1158292800
EE,615787200
EEA,522043200
EEP,693205200
EEQ,1034308800
EFC,1286510400
EFF,1372219200
EFR,1069736400
EFT,1090814400
EFX,322117200
EGF,1130385600
EGL,1342584000
EGN,322117200
EGO,1043298000
EGP,322117200
EGY,728283600
EHI,1059451200
EHIC,1416286800
EIG,1170219600
EIX,315637200
ELJ,947048400
ELLI,1302840000
ELP,896846400
ELS,730616400
ELU,1369281600
ELY,699253200
EMD,1070514000
EME,789714000
EMES,1368072000
EMF,541314000
EMN,755845200
EMO,1308024000
EMR,76219200
ENB,448174800
ENBL,1397188800
ENJ,1354683600
ENLC,1073970000
ENLK,1046149200
ENR,954133200
ENS,1091419200
ENV,1280376000
ENVA,1415854800
ENZ,329630400
EOD,1175054400
EOG,623476800
EOI,1098849600
EOS,1106802000
EOT,1243396800
EPAM,1328677200
EPD,901598400
EPE,1389934800
EPR,879829200
EQC,535179600
EQM,1340769600
EQR,745128000
EQS,716184000
EQT,322117200
ERA,1358830800
EROS,1384318800
ESE,654753600
ESL,105249600
ESNT,1383192000
ESRT,1380686400
ESS,770961600
ESV,322117200
ETB,1114574400
ETE,1138942800
ETG,1075352400
ETH,732258000
ETJ,1185508800
ETM,917586000
ETN,76219200
ETO,1085544000
ETP,835675200
ETR,76219200
ETV,1119931200
ETW,1132549200
ETY,1164690000
EURN,1422248400
EV,322117200
EVC,965188800
EVF,909550800
EVG,1109221200
EVGN,1287115200
EVHC,1376452800
EVN,917413200
EVR,1155528000
EVT,1064548800
EVTC,1365739200
EW,954133200
EXC,315637200
EXD,1277438400
EXK,1146024000
EXP,766123200
EXPR,1273723200
EXR,1092628800
EZT,1423026000
F,76219200
FAC,76219200
FAF,1275019200
FAM,1101272400
FBC,862372800
FBHS,1316145600
FBP,537512400
FBR,955684800
FC,707544000
FCAU,1276056000
FCB,1406865600
FCF,708148800
FCN,831614400
FCT,1085544000
FCX,805348800
FDP,877665600
FDS,835934400
FDX,261205200
FE,879138000
FELP,1403064000
FENG,1305518400
FEO,1156996800
FET,1334203200
FF,1300852800
FFA,1093579200
FFC,1043902800
FFG,837748800
FGB,1180065600
FGL,1386910800
FGP,772776000
FHN,322117200
FHY,1143608400
FI,1376020800
FICO,553924800
FIF,1317182400
FIS,993009600
FIX,867384000
FL,104400
FLC,1061956800
FLO,322117200
FLR,975646800
FLS,322117200
FLT,1292389200
FLY,1190952000
FMC,322117200
FMN,1040360400
FMO,1103778000
FMS,842932800
FMSA,1412308800
FMX,894859200
FMY,1117080000
FN,1277438400
FNB,526017600
FNF,1129262400
FNFV,1403496000
FNV,1197003600
FOE,322117200
FOF,1164690000
FOR,1197522000
FPF,1369368000
FPL,1395892800
FPT,1040360400
FR,772430400
FRA,1067403600
FRC,1291870800
FRO,997070400
FRT,105249600
FSD,1285646400
FSIC,1397620800
FSM,1168232400
FSS,322117200
FT,591249600
FTI,992577600
FUL,322117200
FUN,546148800
FVE,1008565200
G,1186027200
GAB,524376000
GAM,322117200
GBAB,1288238400
GBL,918709200
GBX,774158400
GCAP,1292389200
GCH,711172800
GCI,489038400
GCO,322117200
GCV,1512363600
GD,221115600
GDL,1177300800
GDO,1259038800
GDP,1481518800
GDV,1069736400
GE,-252356400
GEB,1350014400
GEF,825483600
GEH,1359694800
GEK,1369108800
GEL,849070800
GEO,775281600
GER,1411704000
GES,839476800
GF,633243600
GFA,1174017600
GFF,105249600
GFI,322117200
GFY,1512363600
GG,765432000
GGB,921042000
GGG,322117200
GGM,1372219200
GGP,734241600
GGT,781848000
GHL,1083816000
GHM,322117200
GHY,1356325200
GIB,907732800
GIL,898228800
GIM,574578000
GIS,322117200
GJH,1083729600
GJO,1132549200
GJP,1198731600
GJR,1198731600
GJS,1146196800
GJT,1185940800
GJV,1185940800
GLF,1508990400
GLOB,1405656000
GLOG,1333080000
GLOP,1399435200
GLP,1127966400
GLPW,1203397200
GLT,322117200
GLW,378622800
GM,1290056400
GME,1013576400
GMZ,1385442000
GNC,1301630400
GNE,1319601600
GNRC,1265864400
GNT,1296104400
GNW,1085457600
GOF,1185508800
GOL,1088049600
GOV,1511154000
GPC,322117200
GPI,878187600
GPK,723963600
GPRK,1287115200
GPS,322117200
GPT,1369108800
GPX,326606400
GRA,378968400
GRAM,1374638400
GRR,322117200
GRUB,1396584000
GRX,1182225600
GS,925790400
GSH,831960000
GSK,323067600
GSL,1218772800
GTN,1030680000
GTS,1197003600
GTT,1164776400
GTY,105249600
GUT,931752000
GVA,640584000
GWB,1108443600
GWR,835675200
GWW,322117200
GXP,322117200
GYB,1086321600
GYC,1132549200
GZT,1323838800
H,1257397200
HAE,673848000
HAL,76219200
HASI,1366257600
HBI,1157515200
HBM,1234501200
HCA,1299733200
HCC,1481432400
HCI,1221451200
HCLP,1345089600
HD,369979200
HDB,995601600
HDY,-441831600
HE,322117200
HEI,322117200
HEP,1089259200
HEQ,1306468800
HES,322117200
HF,1170219600
HFC,322117200
HGG,-441831600
HGH,1335326400
HGR,-441831600
HGT,923630400
HHC,1288929600
HHS,752389200
HHY,-441831600
HI,1206676800
HIE,1416978000
HIG,819003600
HII,1300766400
HIL,1092283200
HIO,753426000
HIVE,1395979200
HIW,771048000
HIX,895809600
HJV,1174968000
HK,1087358400
HL,322117200
HLF,1103173200
HLS,527918400
HLT,1386824400
HLX,867729600
HMC,322117200
HMLP,1407384000
HNT,-441831600
HOG,521179200
HON,104400
HOS,1080277200
HOT,-441831600
HOV,431755200
HP,340430400
HPF,1038286800
HPI,1058241600
HPP,1277352000
HPQ,-252356400
HPS,1055822400
HQH,546148800
HQL,704692800
HR,738475200
HRB,322117200
HRC,322117200
HRG,322117200
HRL,322117200
HRS,378622800
HRTG,1400817600
HSBC,932097600
HSC,322117200
HSEA,1207195200
HSEB,1277092800
HST,322117200
HSY,322117200
HT,916894800
HTA,1338955200
HTD,1077685200
HTGC,1118289600
HTGX,1514264400
HTY,1190779200
HUBS,1412827200
HUM,378622800
HVT,322117200
HXL,322117200
HY,1349064000
HYB,572245200
HYH,1413864000
HYI,1288152000
HYT,1054180800
HZO,896846400
I,1366257600
IAE,1175054400
IAG,1058241600
IBA,874641600
IBM,-252356400
IBN,954219600
IBP,1392267600
ICB,1514264400
ICD,1289192400
ICE,1132117200
ICL,976856400
IDA,322117200
IDE,1265086800
IDT,989985600
IEX,612763200
IFF,378622800
IFN,761288400
IGA,1130385600
IGD,1112072400
IGI,1246420800
IGR,1077685200
IGT,638427600
IHG,1049947200
IID,1190779200
IIF,761547600
IIM,730098000
IMPV,1320814800
IMS,-441831600
INB,1185508800
INF,1314590400
INFY,921128400
ING,769233600
INGR,881816400
INN,1297227600
INT,525585600
INVN,-441831600
INXN,1296190800
INZ,-441831600
IO,670568400
IOC,-441831600
IP,104400
IPG,322117200
IPHI,1289538000
IPI,1208836800
IQI,717134400
IR,322117200
IRC,-441831600
IRET,877060800
IRL,638773200
IRM,823150800
IRR,1161748800
IRS,787899600
ISD,1335499200
ISF,1181707200
ISG,1127448000
ISP,-441831600
ITG,768024000
ITT,819003600
ITUB,1014613200
ITW,322117200
IVC,453096000
IVH,1369800000
IVR,1246420800
IVZ,809323200
IX,905918400
JBK,1081137600
JBL,736401600
JBN,1171602000
JBR,1177300800
JBT,1216699200
JCE,1175054400
JCI,480747600
JCP,322117200
JDD,1064808000
JE,1231131600
JEC,322117200
JEQ,713764800
JFR,1080190800
JGH,1416805200
JHI,322117200
JHS,322117200
JHX,946875600
JKS,1273809600
JLL,869112000
JLS,1259298000
JMEI,1400212800
JMF,1298610000
JMLP,1395892800
JMM,1514264400
JMP,1178856000
JMPB,1514264400
JMPC,1392267600
JMT,1266987600
JNJ,104400
JOE,638168400
JOF,637390800
JONE,1374638400
JOY,-441831600
JPC,1049086800
JPI,1343361600
JPM,322117200
JPS,1032840000
JQC,1056600000
JRI,1335499200
JRO,1090987200
JSD,1306382400
JTA,1075352400
JTD,1185940800
KAMN,322117200
KAP,1350446400
KAR,1260507600
KB,1005627600
KBH,523252800
KBR,1163653200
KED,1158811200
KEG,340516800
KEM,719640000
KEN,1421298000
KEP,783230400
KEX,322117200
KEY,563086800
KEYS,1413777600
KF,461995200
KFI,-441831600
KFS,894427200
KFY,918709200
KGC,353653200
KIM,690786000
KKR,1279166400
KMB,322117200
KMF,1290574800
KMG,854427600
KMI,1297400400
KMM,1514264400
KMPA,1422507600
KMPR,640843200
KMT,322117200
KMX,855032400
KN,1392354000
KND,988689600
KNL,1103000400
KNOP,1365566400
KNX,783057600
KO,-252356400
KODK,1379908800
KOF,747979200
KOP,1138770000
KORS,1323925200
KOS,1305086400
KR,221115600
KRA,1261026000
KRC,854514000
KRG,1092283200
KRO,1070946000
KS,1172725200
KSM,606632400
KSS,706248000
KST,1514264400
KSU,322117200
KT,927691200
KTF,593668800
KTH,981954000
KTN,1070514000
KTP,931233600
KW,1196658000
KWR,322117200
KYO,323067600
L,322117200
LAD,850885200
LADR,1391662800
LAZ,1115265600
LB,386485200
LC,1418274000
LCI,765432000
LCM,1106802000
LDF,708667200
LDL,322117200
LDOS,1161057600
LDP,1343620800
LEA,1257742800
LEE,322117200
LEG,322117200
LEJU,1397707200
LEN,322117200
LEO,559368000
LEU,901166400
LFC,1071637200
LGI,1083124800
LH,638686800
LHO,893390400
LII,933220800
LITB,1370491200
LL,1194584400
LLL,895550400
LLY,76219200
LM,428558400
LMT,221115600
LNC,322117200
LND,1337054400
LOR,1119931200
LOW,322117200
LPG,1399521600
LPI,1323925200
LPL,1090468800
LPT,771825600
LPX,322117200
LQ,1397016000
LRN,1197522000
LTC,714110400
LTM,878878800
LUB,322117200
LUK,322117200
LUV,315637200
LVLT,891320400
LVS,1103086800
LXFR,1349236800
LXFT,1372219200
LXP,751262400
LXU,315637200
LYB,1272427200
LYG,1006923600
LYV,1135141200
LZB,322117200
M,697266000
MA,1148529600
MAA,759733200
MAC,763275600
MAIN,1191902400
MAN,592027200
MANU,1344571200
MAS,322117200
MATX,105249600
MAV,1066881600
MBI,552110400
MBT,962337600
MC,1397620800
MCD,104400
MCI,322117200
MCK,784443600
MCN,1514264400
MCO,783579600
MCR,616996800
MCS,322117200
MCV,1363924800
MCY,501310800
MD,811569600
MDC,321598800
MDLY,1411531200
MDP,322117200
MDR,410158800
MDT,378622800
MDU,322117200
MED,757227600
MEI,403934400
MEN,604299600
MET,954907200
MFA,892440000
MFC,938145600
MFD,1080277200
MFG,1162962000
MFL,875505600
MFM,532674000
MFO,1334635200
MFT,720853200
MFV,627282000
MG,1254974400
MGA,465796800
MGF,548481600
MGM,578548800
MGU,1125028800
MHD,862891200
MHI,1058500800
MHK,702104400
MHN,874900800
MHNC,1510203600
MHO,752302800
MIC,1103173200
MIE,1364270400
MIN,574059600
MITT,1309406400
MIXT,1376020800
MIY,720853200
MKC,322117200
MKL,534747600
MLI,667458000
MLM,761461200
MLP,767246400
MLR,775800000
MMC,322117200
MMD,1343966400
MMI,1383192000
MMM,104400
MMP,984978000
MMS,866174400
MMT,541918800
MMU,711345600
MN,1321592400
MNE,1514264400
MNI,571035600
MNK,1371441600
MNP,727678800
MNR,560059200
MO,104400
MOD,401342400
MODN,1363752000
MOH,1057118400
MOS,570171600
MOV,749361600
MPA,1513141200
MPC,1308888000
MPLX,1351224000
MPO,1334894400
MPV,593668800
MPW,1120795200
MPX,983422800
MQT,717048000
MQY,711604800
MRC,1334203200
MRIN,1363924800
MRK,104400
MRO,104400
MS,730443600
MSA,322117200
MSB,322117200
MSCA,1365393600
MSCI,1195102800
MSD,1514264400
MSF,688363200
MSI,221115600
MSL,735192000
MSM,819003600
MSP,1114574400
MT,870926400
MTB,322117200
MTD,879483600
MTDR,1328158800
MTG,681537600
MTH,585892800
MTL,1099022400
MTN,855032400
MTOR,963201600
MTR,322117200
MTRN,322117200
MTW,638427600
MTX,719812800
MTZ,322117200
MUA,1512363600
MUC,888814800
MUE,920955600
MUH,888901200
MUI,1059537600
MUJ,889678800
MUR,322117200
MUS,894254400
MUSA,1376884800
MVC,961992000
MVCB,1362114000
MVO,1169182800
MVT,1513141200
MWA,1148616000
MX,1299819600
MXE,650692800
MXF,360475200
MXL,1269403200
MYC,700722000
MYD,692859600
MYE,322117200
MYF,700722000
MYI,703137600
MYJ,706161600
MYN,700722000
MZF,1061956800
NAC,927691200
NAD,927691200
NAP,1198731600
NAT,875592000
NAV,104400
NAZ,1513746000
NBB,1272427200
NBD,1290574800
NBHC,1348113600
NBL,322117200
NBR,322117200
NC,235368000
NCA,560577600
NCI,844401600
NCR,850280400
NCS,702277200
NCV,1049086800
NCZ,1059451200
NDP,1343361600
NDRO,1320292800
NE,496296000
NEA,1042693200
NEE,322117200
NEM,322117200
NEP,1403841600
NES,1507780800
NEU,322117200
NEV,1255320000
NEWR,1418360400
NFG,105249600
NFJ,1109653200
NFX,753080400
NGG,1123646400
NGL,1305518400
NGS,1035259200
NGVC,1343188800
NHF,1151294400
NHI,686980800
NI,322117200
NIM,1513141200
NIQ,1360299600
NJR,322117200
NKE,344581200
NKG,1514264400
NKX,1042693200
NL,322117200
NLS,925876800
NLSN,1296104400
NLY,876283200
NM,1104987600
NMFC,1305864000
NMI,578721600
NMM,1194930000
NMR,800596800
NMS,1513746000
NMT,1513746000
NMY,732430800
NNA,1215403200
NNC,737870400
NNI,1071205200
NNN,466142400
NNY,560577600
NOA,1164171600
NOAH,1289365200
NOC,378622800
NOK,757573200
NOV,846565200
NOW,1340942400
NP,1100667600
NPK,322117200
NPO,1022212800
NQ,1304568000
NQP,667112400
NR,652593600
NRG,1070341200
NRK,1042693200
NRP,1034308800
NRT,322117200
NRZ,1367467200
NS,986875200
NSC,391838400
NSH,1153800000
NSL,940996800
NSM,1331182800
NSP,854514000
NSS,1359435600
NTC,737870400
NTG,1280376000
NTI,-441831600
NTP,659595600
NTX,687672000
NTZ,737265600
NU,-441831600
NUE,322117200
NUM,687672000
NUO,1514264400
NUS,848638800
NUV,550900800
NUW,1235538000
NVGS,1168318800
